id as number,year,occasion,site,food_trt,helm_trt,date,sess,trap,tag,id,sex,ow,per,nip,preg,test,head,mass,ticks,ear_ed,saliva_sr,smear_bs,bloodspin_bc,bloodrna_br,fecalegg_fe,fecalrna_fr,deworm,fate,handler,notes
870,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,A6,219604,0870,F,0,0,0,0,NA,12.1,10.5,0,1,1,1,1,1,1,1,0,R,SK,"multicap w/ vole, FE collected 5-3"
871,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,E6,219887,0871,M,0,NA,NA,NA,0,13.0,14.0,2,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE small"
872,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,A6,219623,0872,F,0,0,0,0,NA,11.9,11.0,4,1,1,1,1,1,1,1,0,R,SK,multicap w/ vole
873,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,E6,219682,0873,M,0,NA,NA,NA,0,13.4,14.0,8,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, large blood sample taken"
NA,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SK,weasel in trap
874,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,E3,219726,0874,M,0,NA,NA,NA,1,12.5,16.0,1,NA,1,1,1,1,1,1,0,R,SK,
875,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,E4,219685,0875,M,0,NA,NA,NA,1,12.9,13.0,4,1,1,1,1,1,1,1,0,R,JV,
876,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,H2,219793,0876,M,0,NA,NA,NA,1,12.3,14.5,1,NA,1,1,1,1,1,1,0,R,SK,
877,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,B4,226095,0877,F,0,1,1,0,NA,13.0,22.0,0,NA,1,1,1,1,1,1,0,R,SK,large blood sample taken
878,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,D3,219696,0878,F,0,0,0,0,NA,12.4,12.0,4,1,1,1,0,1,1,1,0,R,JV,"BC contaminated with Trizol, thrown out, BS also contaminated"
880,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,B1,226764,0880,F,0,0,0,0,NA,13.0,16.0,0,1,1,1,1,1,1,1,0,R,JV,
879,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,A2,226117,0879,M,0,NA,NA,NA,0,12.2,14.5,0,NA,1,1,1,1,1,1,0,R,SK,
881,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,B2,219655,0881,F,0,0,0,0,NA,12.3,12.0,0,1,1,1,1,1,1,1,0,R,JV,
882,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,G5,226141,0882,F,0,1,1,0,NA,12.7,19.0,0,NA,1,1,1,1,1,1,0,R,SK,
883,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,B5,226740,0883,M,0,NA,NA,NA,0,12.4,12.0,1,1,1,1,1,1,1,1,0,R,JV,
884,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K1,226087,0884,F,0,1,0,0,NA,13.4,20.0,0,NA,1,1,1,1,1,1,0,R,SK,multicap w/ vole
885,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K1,219648,0885,M,0,NA,NA,NA,1,12.7,13.0,0,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
886,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K4,226090,0886,M,0,NA,NA,NA,0,13.4,21.0,0,NA,1,1,1,1,1,1,0,R,SK,
887,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,H1,226753,0887,M,0,NA,NA,NA,1,13.4,13.5,1,1,1,1,1,1,1,1,0,R,JV,
888,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K2,219758,0888,F,0,0,0,0,NA,12.4,13.5,1,NA,1,1,1,1,1,1,0,R,SK,FR collected 5-4
889,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,J5,219635,0889,F,0,0,0,0,NA,12.2,11.0,2,1,1,1,1,1,1,1,0,R,JV,
890,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,H5,226741,0890,F,0,0,0,0,NA,11.7,9.0,2,1,1,NA,NA,NA,1,0,0,R,SK,
891,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,K6,219609,0891,F,0,0,0,0,NA,13.1,15.5,1,1,1,1,1,1,1,1,0,R,JV,
892,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,F1,219634,0892,M,0,NA,NA,NA,1,12.6,13.5,2,1,1,1,1,1,1,1,0,R,JV,
893,2021,5,vaarinkorpi,supplement,control,9/17/2021,1,F5,226709,0893,M,0,NA,NA,NA,0,12.1,13.0,13,1,1,1,1,1,1,1,0,R,SK,
896,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,H5,226243,0896,M,0,NA,NA,NA,1,12.4,11.5,1,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
897,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,E4,219981,0897,F,0,1,1,0,NA,13.4,22.5,0,NA,1,1,1,1,1,1,0,R,SK,"bleeder, large blood sample taken"
898,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,H5,226795,0898,M,0,NA,NA,NA,1,11.6,9.0,0,1,1,NA,NA,NA,1,1,0,R,JV,"multicap w/ vole, more FE 5-3"
899,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,C5,226216,0899,M,0,NA,NA,NA,0,12.1,13.5,0,1,1,1,1,1,1,1,0,R,SK,
900,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,D3,226777,0900,F,0,0,0,0,NA,13.1,13.5,2,1,1,1,1,1,1,1,0,R,JV,
901,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,A5,226213,0901,M,0,NA,NA,NA,1,13.3,16.5,1,1,1,1,1,1,1,1,0,R,JV,
902,2021,5,vaarinkorpi,supplement,control,9/17/2021,2,F5,219746,0902,F,0,0,0,0,NA,11.8,10.0,2,1,1,1,1,1,1,1,0,R,SK,
903,2021,5,helmipollo,control,control,9/18/2021,3,F2,226249,0903,M,0,NA,NA,NA,1,12.4,12.0,1,1,1,1,1,1,1,1,0,R,JV,dirty swab
904,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,B1,219826,0904,F,0,0,0,0,NA,12.8,12.0,1,NA,1,1,1,1,0,1,0,R,JV,"multicap w/ vole, FR small, no FE"
905,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,A5,219799,0905,F,0,0,0,0,NA,12.3,15.0,0,NA,1,1,1,1,1,1,0,R,SK,
906,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,B1,226276,0906,M,0,NA,NA,NA,1,13.1,15.5,0,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, dirty swab"
907,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,K4,226170,0907,M,0,NA,NA,NA,1,12.8,17.5,0,NA,1,1,1,1,1,1,0,R,SK,
908,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,B2,226768,0908,M,0,NA,NA,NA,1,12.8,14.0,0,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
909,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,A1,226217,0909,M,0,NA,NA,NA,0,13.1,14.0,0,1,1,1,1,1,1,1,0,R,JV,
910,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,I6,226758,0910,M,0,NA,NA,NA,0,12.8,15.5,6,1,1,1,1,1,1,1,0,R,SK,
911,2021,5,vaarinkorpi,supplement,control,9/18/2021,3,C1,226246,0911,F,0,0,0,0,NA,13.0,14.5,1,1,1,1,1,1,1,1,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,J2,226222,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,F2,219949,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,A6,219852,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ shrew
NA,2021,6,hevonen,control,control,10/3/2021,1,C1,219756,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,E6,219865,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ 2 voles
NA,2021,6,hevonen,control,control,10/3/2021,1,E1,219638,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,E6,219712,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ 2 voles
NA,2021,6,hevonen,control,control,10/3/2021,1,D1,219824,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,E6,219620,NA,NA,NA,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ 2 voles
NA,2021,6,hevonen,control,control,10/3/2021,1,B3,219656,NA,NA,NA,NA,NA,NA,NA,NA,21.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,A4,219645,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,K6,219879,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,K5,219795,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,C3,226155,NA,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,
NA,2021,6,hevonen,control,control,10/3/2021,1,A2,226717,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,hevonen,control,control,10/3/2021,1,I1,226106,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,NM,scanned sheet missing
NA,2021,6,hevonen,control,control,10/3/2021,1,I6,219840,NA,NA,NA,NA,NA,NA,NA,NA,15.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,scanned sheet missing
912,2021,6,radio,supplement,control,10/3/2021,1,H3,226257,0912,F,0,0,0,0,NA,12.8,14.0,0,1,1,1,1,1,0,0,0,R,JV,multicap w/ vole  
913,2021,6,radio,supplement,control,10/3/2021,1,H3,219567,0913,F,0,0,0,0,NA,12.6,13.5,1,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE small"
914,2021,6,radio,supplement,control,10/3/2021,1,G1,226286,0914,M,0,NA,NA,NA,1,12.6,14.0,4,1,1,1,1,1,0,0,0,R,JV,multicap w/ vole
915,2021,6,radio,supplement,control,10/3/2021,1,G1,219858,0915,F,0,0,0,0,NA,13.0,15.5,1,NA,1,1,1,1,1,1,0,R,JV,multicap w/ vole
916,2021,6,radio,supplement,control,10/3/2021,1,B1,226282,0916,M,0,NA,NA,NA,0,13.1,14.5,0,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FR small, FE collected 6-2"
917,2021,6,radio,supplement,control,10/3/2021,1,B1,226260,0917,M,0,NA,NA,NA,1,12.7,15.0,0,1,1,1,1,1,0,1,0,R,JV,"multicap w/ vole, FR small"
918,2021,6,radio,supplement,control,10/3/2021,1,A3,226229,0918,M,0,NA,NA,NA,0,13.0,14.5,0,NA,1,1,1,1,0,1,0,R,JV,"multicap w/ vole, bleeder"
919,2021,6,radio,supplement,control,10/3/2021,1,A3,219788,0919,F,0,0,0,0,NA,12.6,14.5,0,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE, FR collected 6-2, FR not fresh"
920,2021,6,radio,supplement,control,10/3/2021,1,F5,219715,0920,M,0,NA,NA,NA,1,13.1,18.0,1,NA,1,1,1,1,1,1,0,R,JV,bleeder
921,2021,6,radio,supplement,control,10/3/2021,1,F1,219932,0921,M,0,NA,NA,NA,0,13.3,19.5,0,NA,1,1,1,1,1,1,0,R,JV,bleeder
922,2021,6,radio,supplement,control,10/3/2021,1,F4,226011,0922,F,0,0,0,0,NA,13.9,22.0,0,NA,1,1,1,1,1,1,0,R,JV,bleeder
923,2021,6,radio,supplement,control,10/3/2021,1,E3,226259,0923,F,0,0,0,0,NA,12.9,14.5,1,NA,1,1,1,1,1,1,0,R,JV,
924,2021,6,radio,supplement,control,10/3/2021,1,J1,226726,0924,F,0,0,0,0,NA,12.9,13.0,4,NA,1,1,1,1,1,1,0,R,JV,multicap w/ shrew
925,2021,6,radio,supplement,control,10/3/2021,1,K1,219964,0925,M,0,NA,NA,NA,0,13.6,21.5,2,NA,1,1,1,1,1,1,0,R,JV,small BR
926,2021,6,radio,supplement,control,10/3/2021,1,H5,226208,0926,M,0,NA,NA,NA,0,12.8,14.0,0,1,1,1,1,1,1,1,0,R,JV,bleeder
927,2021,6,radio,supplement,control,10/3/2021,1,G4,226228,0927,M,0,NA,NA,NA,0,12.3,13.0,1,1,1,1,1,1,1,1,0,R,JV,FR not fresh
928,2021,6,radio,supplement,control,10/3/2021,1,A1,226204,0928,M,0,NA,NA,NA,0,12.8,16.5,0,1,1,1,1,1,1,1,0,R,NM,
929,2021,6,radio,supplement,control,10/3/2021,1,J4,226275,0929,F,0,0,0,0,NA,13.2,14.0,0,1,1,1,1,1,1,1,0,R,JV,
930,2021,6,radio,supplement,control,10/3/2021,1,B5,226285,0930,M,0,NA,NA,NA,1,12.7,16.0,1,1,1,1,1,1,1,1,0,R,NM,
931,2021,6,radio,supplement,control,10/3/2021,1,K4,226290,0931,M,0,NA,NA,NA,0,12.9,13.5,0,1,1,1,1,1,1,1,0,R,JV,FR not fresh
NA,2021,6,radio,supplement,control,10/3/2021,2,G1,226223,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ vole
NA,2021,6,radio,supplement,control,10/3/2021,2,G1,226265,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,multicap w/ vole
NA,2021,6,radio,supplement,control,10/3/2021,2,B4,219946,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,radio,supplement,control,10/3/2021,2,B5,226299,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,radio,supplement,control,10/3/2021,2,F5,219739,NA,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,radio,supplement,control,10/3/2021,2,J5,226215,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
NA,2021,6,radio,supplement,control,10/3/2021,2,J3,226292,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,0,R,JV,
932,2021,6,hevonen,control,control,10/4/2021,3,A1,219695,0932,M,0,NA,NA,NA,0,12.7,15.5,0,1,1,1,1,1,0,0,0,R,JV,"multicap w/ vole (1 of 2), bleeder, scan missing"
933,2021,6,hevonen,control,control,10/4/2021,3,I1,219898,0933,F,0,0,0,0,NA,13.8,17.0,0,NA,1,1,1,1,1,0,0,R,NM,multicap w/ vole (1 of 2)
934,2021,6,hevonen,control,control,10/4/2021,3,A1,226781,0934,M,0,NA,NA,NA,0,13.4,14.5,0,NA,1,1,1,1,0,0,0,R,JV,multicap w/ vole (2 of 2)
935,2021,6,hevonen,control,control,10/4/2021,3,I1,226168,0935,F,0,0,0,0,NA,12.6,15.0,0,NA,1,1,1,1,0,0,0,R,NM,multicap w/ vole (2 of 2)
937,2021,6,hevonen,control,control,10/4/2021,3,E1,219638,0937,F,0,0,0,0,NA,13.6,14.5,0,NA,1,1,1,1,1,0,NA,R,JV,multicap w/ vole (1 of 2)
936,2021,6,hevonen,control,control,10/4/2021,3,B2,219664,0936,M,0,NA,NA,NA,1,12.7,17.0,0,1,1,1,1,1,1,0,0,R,NM,multicap w/ vole (1 of 2)
938,2021,6,hevonen,control,control,10/4/2021,3,E1,219824,0938,M,0,NA,NA,NA,1,13.3,17.0,1,NA,1,1,1,1,1,1,NA,R,JV,"multicap w/ vole (2 of 2), bleeder"
939,2021,6,hevonen,control,control,10/4/2021,3,B2,219656,0939,M,0,NA,NA,NA,0,13.5,20.0,0,NA,1,1,1,1,1,1,NA,R,NM,"multicap w/ vole (2 of 2), bleeder"
940,2021,6,hevonen,control,control,10/4/2021,3,K1,226721,0940,M,0,NA,NA,NA,0,13.2,17.0,3,1,1,1,1,1,1,1,0,R,JV,FR soaked in urine
941,2021,6,hevonen,control,control,10/4/2021,3,C2,219756,0941,F,0,0,0,0,NA,12.7,15.5,1,NA,1,1,1,1,1,1,NA,R,NM,
942,2021,6,hevonen,control,control,10/4/2021,3,A4,219645,0942,M,0,NA,NA,NA,0,13.0,15.0,0,NA,1,1,1,1,1,1,NA,R,JV,
943,2021,6,hevonen,control,control,10/4/2021,3,C1,226155,0943,M,0,NA,NA,NA,0,12.6,16.0,0,NA,1,1,1,1,1,1,NA,R,NM,
944,2021,6,hevonen,control,control,10/4/2021,3,H1,226106,0944,M,0,NA,NA,NA,0,13.3,15.0,1,NA,1,1,1,1,1,1,NA,R,JV,
945,2021,6,hevonen,control,control,10/4/2021,3,G4,219852,0945,F,0,0,0,0,NA,12.5,14.5,0,NA,1,1,1,1,1,1,NA,R,NM,
946,2021,6,hevonen,control,control,10/4/2021,3,G3,226222,0946,M,0,NA,NA,NA,0,12.8,13.5,5,1,1,1,1,1,1,1,NA,R,JV,dirty swab
947,2021,6,hevonen,control,control,10/4/2021,3,I2,219949,0947,M,0,NA,NA,NA,0,13.5,21.0,1,NA,1,1,1,1,1,1,NA,R,NM,
948,2021,6,hevonen,control,control,10/4/2021,3,I6,219620,0948,F,0,0,0,0,NA,13.3,13.0,2,NA,1,1,1,1,1,1,NA,R,JV,
949,2021,6,hevonen,control,control,10/4/2021,3,G6,219840,0949,M,0,NA,NA,NA,0,12.5,15.0,0,NA,1,1,1,1,0,0,NA,R,NM,multicap w/ vole (1 of 2)
950,2021,6,hevonen,control,control,10/4/2021,3,K4,219795,0950,F,0,0,0,0,NA,12.7,14.0,3,NA,1,1,1,1,1,1,NA,R,JV,
951,2021,6,hevonen,control,control,10/4/2021,3,G6,219865,0951,F,0,0,0,0,NA,12.6,13.5,0,NA,1,1,1,1,0,0,NA,R,NM,multicap w/ vole (2 of 2)
952,2021,6,hevonen,control,control,10/4/2021,3,J5,219991,0952,M,0,NA,NA,NA,0,13.5,16.5,5,NA,1,1,1,1,1,1,0,R,JV,
953,2021,6,hevonen,control,control,10/4/2021,3,K5,219879,0953,F,0,0,0,0,NA,12.7,15.0,0,NA,1,1,1,1,1,1,NA,R,NM,
956,2021,6,hevonen,control,control,10/4/2021,4,E6,219712,0956,M,0,NA,NA,NA,0,13.0,NA,1,1,1,0,1,1,1,1,NA,R,JV,FR not fresh
954,2021,6,radio,supplement,control,10/4/2021,3,C5,226299,0954,F,0,0,0,0,NA,12.8,15,2,1,1,1,1,1,1,1,0,R,JV,FR not fresh
955,2021,6,radio,supplement,control,10/4/2021,3,I6,219820,0955,F,0,0,0,0,NA,13.1,14.5,0,NA,1,1,1,1,1,1,0,R,JV,"FR not fresh, accidently centrifuged BR for 6 min"
973,2021,6,asema,control,control,10/6/2021,1,D1,226091,0973,M,0,NA,NA,NA,1,13.7,20.5,NA,NA,1,1,1,1,0,0,0,R,JV,multicap w/ vole
974,2021,6,asema,control,control,10/6/2021,1,D1,226748,0974,F,0,0,0,0,NA,12.7,15.0,NA,NA,1,1,1,1,0,0,0,R,JV,multicap w/ vole
975,2021,6,asema,control,control,10/6/2021,1,G3,219659,0975,M,0,NA,NA,NA,0,13.1,16.5,NA,NA,1,1,1,1,1,1,0,R,JV,FR not fresh
976,2021,6,asema,control,control,10/6/2021,1,H1,226001,0976,F,0,1,1,0,NA,14.1,27.5,NA,NA,1,1,1,1,1,1,0,R,JV,
977,2021,6,asema,control,control,10/6/2021,1,F3,226792,0977,F,0,0,0,0,NA,13.1,17.5,NA,NA,1,1,1,1,1,1,0,R,JV,
978,2021,6,asema,control,control,10/6/2021,1,G6,226772,0978,F,0,0,0,0,NA,13.0,18.0,NA,NA,1,1,1,1,1,1,0,R,JV,
979,2021,6,asema,control,control,10/6/2021,1,K3,226770,0979,F,0,0,0,0,NA,12.5,13.5,NA,NA,1,1,1,1,1,1,0,R,JV,"FR not fresh, accidentally processed a second time (sampes 0979 and 0996 from the same occasion)"
980,2021,6,asema,control,control,10/6/2021,1,A2,226729,0980,F,0,0,0,0,NA,12.4,13.5,NA,NA,1,1,1,1,1,1,0,R,JV,multicap w/ vole
981,2021,6,asema,control,control,10/6/2021,1,A2,226725,0981,F,0,0,0,0,NA,12.8,13.5,NA,1,1,1,1,1,1,1,0,R,JV,multicap w/ vole
982,2021,6,asema,control,control,10/6/2021,1,G2,226730,0982,F,0,0,0,0,NA,12.9,15.0,NA,1,1,1,1,1,1,1,0,R,JV,"left ear gone, lots of scar tissue behind missing ear"
983,2021,6,asema,control,control,10/6/2021,1,G1,226706,0983,M,0,NA,NA,NA,0,13.2,17.5,NA,1,1,1,1,1,1,1,0,R,JV,FR not fresh
984,2021,6,asema,control,control,10/6/2021,1,C2,226700,0984,M,0,NA,NA,NA,0,12.6,13.0,NA,1,1,1,1,1,1,1,0,R,JV,FR not fresh
994,2021,6,asema,control,control,10/6/2021,3,E6,226798,0994,M,0,NA,NA,NA,1,13.3,18.5,NA,1,1,1,1,1,1,1,0,R,JV, FR not fresh
995,2021,6,asema,control,control,10/6/2021,3,K3,226755,0995,M,0,NA,NA,NA,0,12.4,15.5,NA,1,1,1,1,1,0,0,0,R,NM,multicap w/ vole
996,2021,6,asema,control,control,10/6/2021,3,K3,226770,0996,F,0,0,0,0,NA,12.5,14.0,NA,NA,1,1,1,1,0,0,0,R,NM,"multicap w/ vole, accidentally processed a second time (sampes 0979 and 0996 from the same occasion)"
997,2021,6,asema,control,control,10/6/2021,3,H3,226752,0997,M,0,NA,NA,NA,1,13.1,15.0,NA,1,1,1,1,1,1,1,0,R,JV,
998,2021,6,asema,control,control,10/6/2021,3,I5,226731,0998,M,0,NA,NA,NA,0,9.4,5.5,NA,1,0,NA,NA,NA,1,1,0,R,NM,"No SR, mouth too small for swab, very smol boi"
999,2021,6,asema,control,control,10/6/2021,3,A2,226718,0999,F,0,0,0,0,NA,12.7,14.5,NA,1,1,1,1,1,1,1,0,R,JV,FR not fresh
957,2021,6,janakkala,supplement,deworm,10/6/2021,1,C1,226211,0957,F,0,0,0,0,NA,13.0,17.0,NA,NA,1,1,1,1,0,0,1,DP,JV,multicap w/ vole
958,2021,6,janakkala,supplement,deworm,10/6/2021,1,C1,219798,0958,F,0,1,0,1,NA,13.3,22.0,NA,NA,1,1,1,1,0,0,1,R,JV,multicap w/ vole
959,2021,6,janakkala,supplement,deworm,10/6/2021,1,K6,226702,0959,M,0,NA,NA,NA,0,12.9,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,
960,2021,6,janakkala,supplement,deworm,10/6/2021,1,J2,226746,0960,F,0,0,0,0,NA,12.2,12.5,NA,NA,1,1,1,1,1,1,1,R,JV,
961,2021,6,janakkala,supplement,deworm,10/6/2021,1,K1,219514,0961,M,0,NA,NA,NA,1,12.6,13.5,NA,NA,1,1,1,1,1,1,1,R,JV,
962,2021,6,janakkala,supplement,deworm,10/6/2021,1,B4,226747,0962,F,0,0,0,0,NA,14.6,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,FR not fresh
963,2021,6,janakkala,supplement,deworm,10/6/2021,1,D4,226799,0963,F,0,0,0,0,NA,12.9,14.5,NA,NA,1,1,1,1,1,1,1,R,JV,
964,2021,6,janakkala,supplement,deworm,10/6/2021,1,E6,219871,0964,M,0,NA,NA,NA,0,12.7,15.5,NA,NA,1,1,1,1,1,1,1,R,JV,
965,2021,6,janakkala,supplement,deworm,10/6/2021,1,G1,219882,0965,F,0,0,0,0,NA,13.1,15.0,NA,NA,1,1,1,1,1,1,1,R,JV,"FR not fresh, bleeder"
966,2021,6,janakkala,supplement,deworm,10/6/2021,1,F1,219775,0966,F,0,0,0,0,NA,12.9,18.0,NA,NA,1,1,1,1,1,1,1,R,JV,
967,2021,6,janakkala,supplement,deworm,10/6/2021,1,B2,226162,0967,F,0,0,0,0,NA,12.8,13.5,NA,NA,1,1,1,1,1,1,1,R,JV,multicap w/ vole
968,2021,6,janakkala,supplement,deworm,10/6/2021,1,B2,219761,0968,F,0,0,0,0,NA,13.3,14.0,NA,NA,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, FR small"
969,2021,6,janakkala,supplement,deworm,10/6/2021,1,A4,226713,0969,F,0,0,0,0,NA,13.0,13.0,NA,1,1,1,1,1,1,1,1,R,JV,
970,2021,6,janakkala,supplement,deworm,10/6/2021,1,A2,226716,0970,F,0,0,0,0,NA,13.0,15.5,NA,1,1,1,1,1,1,1,1,R,JV,"dirty swab, FR not fresh"
971,2021,6,janakkala,supplement,deworm,10/6/2021,1,E3,226784,0971,F,0,0,0,0,NA,12.8,13.0,NA,1,1,1,1,1,1,1,1,R,JV,dirty swab
972,2021,6,janakkala,supplement,deworm,10/6/2021,1,F4,226732,0972,M,0,NA,NA,NA,1,12.2,12.5,NA,1,1,1,1,1,1,1,1,R,JV,FR not fresh
NA,2021,6,janakkala,supplement,deworm,10/6/2021,2,H1,226735,NA,NA,NA,NA,NA,NA,NA,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,New
NA,2021,6,janakkala,supplement,deworm,10/6/2021,2,H3,226728,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,New
NA,2021,6,janakkala,supplement,deworm,10/6/2021,2,F1,219716,NA,NA,NA,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,
NA,2021,6,janakkala,supplement,deworm,10/6/2021,2,H5,219818,NA,NA,NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,1,R,JV,
985,2021,6,janakkala,supplement,deworm,10/7/2021,3,C6,226794,0985,F,0,0,0,0,NA,13.0,14.0,NA,1,1,1,1,1,0,0,1,R,JV,multicap w/ vole
986,2021,6,janakkala,supplement,deworm,10/7/2021,3,J1,226765,0986,F,0,0,0,0,NA,13.0,16.0,NA,NA,1,1,1,1,1,1,1,R,NM,FR not fresh
987,2021,6,janakkala,supplement,deworm,10/7/2021,3,C6,219790,0987,M,0,NA,NA,NA,0,13.3,15.0,NA,NA,1,1,1,1,0,0,1,R,JV,multicap w/ vole
